"date","tmin","tmax","rain","year","month","day","wy"
"11153",04/13/72,2.47446024274,9.58829968,3.87,1972,4,13,1972
"11154",04/14/72,0.624072969,5.43131416,12.9,1972,4,14,1972
"11155",04/15/72,2.47446024274,4.73848324,0,1972,4,15,1972
"11156",04/16/72,2.10172036026,5.77460876,0,1972,4,16,1972
"11157",04/17/72,4.32484751648,9.937836,0,1972,4,17,1972
"11158",04/18/72,0.25133308652,8.89546876,0,1972,4,18,1972
"11159",04/19/72,0.25133308652,4.73848324,0,1972,4,19,1972
"11160",04/20/72,-1.22631430474,4.04565232,5.16,1972,4,20,1972
"11161",04/21/72,1.36289666463,7.16651232,0,1972,4,21,1972
"11162",04/22/72,3.21328393837,9.24500508,0,1972,4,22,1972
"11163",04/23/72,3.952107634,10.98020324,0,1972,4,23,1972
"11164",04/24/72,4.69093132963,12.01632876,0,1972,4,24,1972
"11165",04/25/72,5.06367121211,12.01632876,0,1972,4,25,1972
"11166",04/26/72,6.16857872089,14.44435784,0,1972,4,26,1972
"11167",04/27/72,6.16857872089,14.79389416,0,1972,4,27,1972
"11168",04/28/72,6.16857872089,14.79389416,0,1972,4,28,1972
"11169",04/29/72,3.21328393837,12.01632876,0,1972,4,29,1972
"11170",04/30/72,3.21328393837,9.24500508,14.19,1972,4,30,1972
"11171",05/01/72,2.47446024274,7.50980692,0,1972,5,1,1972
"11172",05/02/72,4.32484751648,10.28737232,0,1972,5,2,1972
"11173",05/03/72,3.952107634,12.70915968,0,1972,5,3,1972
"11174",05/04/72,5.06367121211,12.70915968,0,1972,5,4,1972
"11175",05/05/72,0.99681285148,8.55217416,0,1972,5,5,1972
"11176",05/06/72,2.10172036026,5.08177784,0,1972,5,6,1972
"11177",05/07/72,4.32484751648,12.36586508,0,1972,5,7,1972
"11178",05/08/72,4.69093132963,11.32349784,0,1972,5,8,1972
"11179",05/09/72,6.16857872089,13.75152692,0,1972,5,9,1972
"11180",05/10/72,6.90740241652,15.83001968,0,1972,5,10,1972
"11181",05/11/72,7.280142299,16.52909232,0,1972,5,11,1972
"11182",05/12/72,8.01896599463,16.179556,0,1972,5,12,1972
"11183",05/13/72,8.01896599463,17.22192324,0,1972,5,13,1972
"11184",05/14/72,7.65288218148,16.179556,3.87,1972,5,14,1972
"11185",05/15/72,6.54131860337,14.44435784,3.87,1972,5,15,1972
"11186",05/16/72,7.65288218148,15.48672508,1.29,1972,5,16,1972
"11187",05/17/72,8.39170587711,15.83001968,0,1972,5,17,1972
"11188",05/18/72,9.13052957274,17.22192324,0,1972,5,18,1972
"11189",05/19/72,9.13052957274,17.56521784,0,1972,5,19,1972
"11190",05/20/72,7.280142299,15.13718876,0,1972,5,20,1972
"11191",05/21/72,5.80249490774,12.70915968,0,1972,5,21,1972
"11192",05/22/72,6.54131860337,13.058696,0,1972,5,22,1972
"11193",05/23/72,6.90740241652,14.44435784,0,1972,5,23,1972
"11194",05/24/72,6.90740241652,14.79389416,0,1972,5,24,1972
"11195",05/25/72,6.90740241652,12.01632876,0,1972,5,25,1972
"11196",05/26/72,4.32484751648,11.32349784,0,1972,5,26,1972
"11197",05/27/72,6.54131860337,12.36586508,0,1972,5,27,1972
"11198",05/28/72,9.13052957274,16.87238692,0,1972,5,28,1972
"11199",05/29/72,10.98091684648,19.300416,0,1972,5,29,1972
"11200",05/30/72,11.34700065963,19.300416,0,1972,5,30,1972
"11201",05/31/72,9.13052957274,16.52909232,3.87,1972,5,31,1972
"11202",06/01/72,8.39170587711,14.79389416,0,1972,6,1,1972
"11203",06/02/72,6.16857872089,12.70915968,0,1972,6,2,1972
"11204",06/03/72,7.65288218148,12.70915968,0,1972,6,3,1972
"11205",06/04/72,7.65288218148,14.10106324,0,1972,6,4,1972
"11206",06/05/72,9.86935326837,16.87238692,0,1972,6,5,1972
"11207",06/06/72,11.34700065963,18.25804876,0,1972,6,6,1972
"11208",06/07/72,11.34700065963,18.95087968,0,1972,6,7,1972
"11209",06/08/72,11.71974054211,19.99324692,0,1972,6,8,1972
"11210",06/09/72,11.34700065963,21.03561416,0,1972,6,9,1972
"11211",06/10/72,10.98091684648,18.95087968,0,1972,6,10,1972
"11212",06/11/72,8.75778969026,16.52909232,0,1972,6,11,1972
"11213",06/12/72,9.13052957274,14.79389416,0,1972,6,12,1972
"11214",06/13/72,9.13052957274,16.52909232,0,1972,6,13,1972
"11215",06/14/72,4.69093132963,15.13718876,0,1972,6,14,1972
"11216",06/15/72,3.21328393837,9.937836,0,1972,6,15,1972
"11217",06/16/72,5.42975502526,11.67303416,0,1972,6,16,1972
"11218",06/17/72,6.16857872089,13.40823232,0,1972,6,17,1972
"11219",06/18/72,6.16857872089,13.40823232,0,1972,6,18,1972
"11220",06/19/72,9.86935326837,16.179556,0,1972,6,19,1972
"11221",06/20/72,10.608176964,18.60758508,0,1972,6,20,1972
"11222",06/21/72,11.71974054211,19.300416,0,1972,6,21,1972
"11223",06/22/72,12.08582435526,20.68607784,0,1972,6,22,1972
"11224",06/23/72,10.98091684648,19.300416,0,1972,6,23,1972
"11225",06/24/72,10.608176964,18.60758508,0,1972,6,24,1972
"11226",06/25/72,10.608176964,18.25804876,0,1972,6,25,1972
"11227",06/26/72,12.08582435526,19.64995232,0,1972,6,26,1972
"11228",06/27/72,12.82464805089,20.34278324,0,1972,6,27,1972
"11229",06/28/72,13.19738793337,21.37890876,0,1972,6,28,1972
"11230",06/29/72,12.45856423774,20.34278324,0,1972,6,29,1972
"11231",06/30/72,10.608176964,20.34278324,0,1972,6,30,1972
"11232",07/01/72,9.86935326837,17.56521784,0,1972,7,1,1972
"11233",07/02/72,10.608176964,18.25804876,0,1972,7,2,1972
"11234",07/03/72,10.98091684648,19.99324692,0,1972,7,3,1972
"11235",07/04/72,11.71974054211,21.03561416,0,1972,7,4,1972
"11236",07/05/72,12.08582435526,20.34278324,0,1972,7,5,1972
"11237",07/06/72,11.34700065963,19.300416,0,1972,7,6,1972
"11238",07/07/72,9.86935326837,17.56521784,0,1972,7,7,1972
"11239",07/08/72,10.23543708152,16.87238692,0,1972,7,8,1972
"11240",07/09/72,11.34700065963,18.60758508,0,1972,7,9,1972
"11241",07/10/72,13.56347174652,21.03561416,0,1972,7,10,1972
"11242",07/11/72,12.45856423774,20.34278324,0,1972,7,11,1972
"11243",07/12/72,11.71974054211,20.34278324,0,1972,7,12,1972
"11244",07/13/72,10.608176964,18.60758508,0,1972,7,13,1972
"11245",07/14/72,9.86935326837,17.56521784,0,1972,7,14,1972
"11246",07/15/72,10.608176964,18.25804876,0,1972,7,15,1972
"11247",07/16/72,10.23543708152,17.56521784,0,1972,7,16,1972
"11248",07/17/72,9.86935326837,17.56521784,0,1972,7,17,1972
"11249",07/18/72,10.608176964,16.52909232,0,1972,7,18,1972
"11250",07/19/72,10.23543708152,17.56521784,0,1972,7,19,1972
"11251",07/20/72,9.49661338589,17.22192324,0,1972,7,20,1972
"11252",07/21/72,7.65288218148,14.44435784,0,1972,7,21,1972
"11253",07/22/72,7.280142299,15.13718876,0,1972,7,22,1972
"11254",07/23/72,8.75778969026,15.83001968,0,1972,7,23,1972
"11255",07/24/72,9.49661338589,16.52909232,0,1972,7,24,1972
"11256",07/25/72,10.608176964,18.95087968,0,1972,7,25,1972
"11257",07/26/72,11.71974054211,21.72844508,0,1972,7,26,1972
"11258",07/27/72,13.19738793337,21.37890876,0,1972,7,27,1972
"11259",07/28/72,13.19738793337,19.99324692,0,1972,7,28,1972
"11260",07/29/72,13.19738793337,19.64995232,0,1972,7,29,1972
"11261",07/30/72,13.56347174652,19.300416,0,1972,7,30,1972
"11262",07/31/72,13.56347174652,19.64995232,0,1972,7,31,1972
"11263",08/01/72,12.82464805089,19.300416,0,1972,8,1,1972
"11264",08/02/72,13.56347174652,19.99324692,0,1972,8,2,1972
"11265",08/03/72,12.82464805089,19.99324692,0,1972,8,3,1972
"11266",08/04/72,12.08582435526,18.25804876,0,1972,8,4,1972
"11267",08/05/72,11.71974054211,19.64995232,6.45,1972,8,5,1972
"11268",08/06/72,10.608176964,16.179556,0,1972,8,6,1972
"11269",08/07/72,10.608176964,15.83001968,0,1972,8,7,1972
"11270",08/08/72,10.608176964,16.87238692,0,1972,8,8,1972
"11271",08/09/72,10.23543708152,17.22192324,0,1972,8,9,1972
"11272",08/10/72,9.86935326837,17.22192324,0,1972,8,10,1972
"11273",08/11/72,10.608176964,17.56521784,0,1972,8,11,1972
"11274",08/12/72,11.71974054211,19.300416,0,1972,8,12,1972
"11275",08/13/72,12.82464805089,21.03561416,0,1972,8,13,1972
"11276",08/14/72,13.936211629,21.37890876,0,1972,8,14,1972
"11277",08/15/72,13.936211629,21.03561416,0,1972,8,15,1972
"11278",08/16/72,13.936211629,20.68607784,0,1972,8,16,1972
"11279",08/17/72,13.19738793337,19.99324692,0,1972,8,17,1972
"11280",08/18/72,13.56347174652,19.99324692,0,1972,8,18,1972
"11281",08/19/72,12.82464805089,20.34278324,0,1972,8,19,1972
"11282",08/20/72,12.08582435526,19.64995232,0,1972,8,20,1972
"11283",08/21/72,12.08582435526,19.300416,0,1972,8,21,1972
"11284",08/22/72,9.86935326837,17.91475416,0,1972,8,22,1972
"11285",08/23/72,8.01896599463,16.179556,0,1972,8,23,1972
"11286",08/24/72,6.90740241652,13.40823232,0,1972,8,24,1972
"11287",08/25/72,6.90740241652,15.13718876,0,1972,8,25,1972
"11288",08/26/72,8.01896599463,13.40823232,0,1972,8,26,1972
"11289",08/27/72,6.16857872089,11.67303416,0,1972,8,27,1972
"11290",08/28/72,6.90740241652,14.10106324,0,1972,8,28,1972
"11291",08/29/72,9.49661338589,17.22192324,0,1972,8,29,1972
"11292",08/30/72,10.98091684648,18.60758508,0,1972,8,30,1972
"11293",08/31/72,10.23543708152,17.22192324,0,1972,8,31,1972
"11294",09/01/72,8.75778969026,15.83001968,0,1972,9,1,1972
"11295",09/02/72,8.75778969026,15.83001968,0,1972,9,2,1972
"11296",09/03/72,10.608176964,16.87238692,0,1972,9,3,1972
"11297",09/04/72,11.34700065963,17.56521784,0,1972,9,4,1972
"11298",09/05/72,9.86935326837,18.25804876,0,1972,9,5,1972
"11299",09/06/72,10.608176964,15.83001968,0,1972,9,6,1972
"11300",09/07/72,10.98091684648,18.25804876,0,1972,9,7,1972
"11301",09/08/72,9.86935326837,16.87238692,0,1972,9,8,1972
"11302",09/09/72,10.608176964,16.52909232,0,1972,9,9,1972
"11303",09/10/72,10.23543708152,17.56521784,0,1972,9,10,1972
"11304",09/11/72,10.23543708152,16.87238692,0,1972,9,11,1972
"11305",09/12/72,10.98091684648,17.56521784,0,1972,9,12,1972
"11306",09/13/72,11.71974054211,18.25804876,0,1972,9,13,1972
"11307",09/14/72,9.86935326837,17.56521784,0,1972,9,14,1972
"11308",09/15/72,8.75778969026,15.13718876,0,1972,9,15,1972
"11309",09/16/72,8.39170587711,15.48672508,0,1972,9,16,1972
"11310",09/17/72,8.01896599463,15.48672508,0,1972,9,17,1972
"11311",09/18/72,7.65288218148,15.83001968,0,1972,9,18,1972
"11312",09/19/72,8.75778969026,15.13718876,0,1972,9,19,1972
"11313",09/20/72,7.65288218148,15.13718876,0,1972,9,20,1972
"11314",09/21/72,7.65288218148,14.10106324,0,1972,9,21,1972
"11315",09/22/72,7.65288218148,14.79389416,0,1972,9,22,1972
"11316",09/23/72,6.16857872089,13.75152692,0,1972,9,23,1972
"11317",09/24/72,5.80249490774,9.58829968,0,1972,9,24,1972
"11318",09/25/72,5.42975502526,12.70915968,0,1972,9,25,1972
"11319",09/26/72,6.54131860337,13.058696,0,1972,9,26,1972
"11320",09/27/72,8.75778969026,16.52909232,0,1972,9,27,1972
"11321",09/28/72,10.23543708152,17.56521784,0,1972,9,28,1972
"11322",09/29/72,10.23543708152,16.87238692,0,1972,9,29,1972
"11323",09/30/72,10.23543708152,17.56521784,0,1972,9,30,1972
"11324",10/01/72,8.75778969026,16.52909232,0,1972,10,1,1973
"11325",10/02/72,6.90740241652,13.75152692,0,1972,10,2,1973
"11326",10/03/72,4.69093132963,12.01632876,0,1972,10,3,1973
"11327",10/04/72,6.16857872089,14.10106324,0,1972,10,4,1973
"11328",10/05/72,8.01896599463,15.13718876,0,1972,10,5,1973
"11329",10/06/72,7.65288218148,15.13718876,0,1972,10,6,1973
"11330",10/07/72,5.42975502526,12.01632876,0,1972,10,7,1973
"11331",10/08/72,5.06367121211,13.058696,61.92,1972,10,8,1973
"11332",10/09/72,2.47446024274,6.46743968,3.87,1972,10,9,1973
"11333",10/10/72,2.47446024274,6.12414508,0,1972,10,10,1973
"11334",10/11/72,2.47446024274,8.89546876,0,1972,10,11,1973
"11335",10/12/72,4.69093132963,10.98020324,0,1972,10,12,1973
"11336",10/13/72,6.90740241652,13.40823232,0,1972,10,13,1973
"11337",10/14/72,9.13052957274,15.48672508,0,1972,10,14,1973
"11338",10/15/72,9.86935326837,16.52909232,0,1972,10,15,1973
"11339",10/16/72,9.49661338589,16.52909232,0,1972,10,16,1973
"11340",10/17/72,9.49661338589,16.52909232,0,1972,10,17,1973
"11341",10/18/72,8.39170587711,15.83001968,0,1972,10,18,1973
"11342",10/19/72,8.39170587711,15.13718876,0,1972,10,19,1973
"11343",10/20/72,8.01896599463,14.79389416,0,1972,10,20,1973
"11344",10/21/72,5.80249490774,12.36586508,0,1972,10,21,1973
"11345",10/22/72,6.54131860337,11.32349784,0,1972,10,22,1973
"11346",10/23/72,5.42975502526,12.36586508,68.37,1972,10,23,1973
"11347",10/24/72,3.57936775152,6.12414508,1.29,1972,10,24,1973
"11348",10/25/72,4.32484751648,11.67303416,0,1972,10,25,1973
"11349",10/26/72,6.16857872089,12.01632876,0,1972,10,26,1973
"11350",10/27/72,7.280142299,13.058696,0,1972,10,27,1973
"11351",10/28/72,8.01896599463,15.48672508,0,1972,10,28,1973
"11352",10/29/72,7.280142299,15.13718876,0,1972,10,29,1973
"11353",10/30/72,7.280142299,14.44435784,0,1972,10,30,1973
"11354",10/31/72,8.01896599463,14.10106324,0,1972,10,31,1973
"11355",11/01/72,6.54131860337,14.44435784,0,1972,11,1,1973
"11356",11/02/72,3.57936775152,11.67303416,0,1972,11,2,1973
"11357",11/03/72,1.73563654711,8.89546876,0,1972,11,3,1973
"11358",11/04/72,-0.48749060911,4.73848324,0,1972,11,4,1973
"11359",11/05/72,1.36289666463,7.85934324,0,1972,11,5,1973
"11360",11/06/72,6.54131860337,11.67303416,0,1972,11,6,1973
"11361",11/07/72,6.54131860337,9.937836,2.58,1972,11,7,1973
"11362",11/08/72,6.54131860337,12.36586508,0,1972,11,8,1973
"11363",11/09/72,7.280142299,15.13718876,0,1972,11,9,1973
"11364",11/10/72,6.90740241652,13.75152692,3.87,1972,11,10,1973
"11365",11/11/72,8.01896599463,11.67303416,0,1972,11,11,1973
"11366",11/12/72,5.06367121211,9.24500508,67.08,1972,11,12,1973
"11367",11/13/72,2.10172036026,6.816976,39.99,1972,11,13,1973
"11368",11/14/72,2.10172036026,4.73848324,14.19,1972,11,14,1973
"11369",11/15/72,2.47446024274,7.16651232,0,1972,11,15,1973
"11370",11/16/72,3.21328393837,9.58829968,0,1972,11,16,1973
"11371",11/17/72,3.21328393837,6.46743968,3.87,1972,11,17,1973
"11372",11/18/72,1.73563654711,6.12414508,136.74,1972,11,18,1973
"11373",11/19/72,-2.33122181352,2.65374876,10.32,1972,11,19,1973
"11374",11/20/72,-0.85357442226,3.00328508,0,1972,11,20,1973
"11375",11/21/72,-0.85357442226,5.77460876,11.61,1972,11,21,1973
"11376",11/22/72,-0.85357442226,3.696116,0,1972,11,22,1973
"11377",11/23/72,-0.11475072663,3.00328508,3.87,1972,11,23,1973
"11378",11/24/72,0.25133308652,4.04565232,0,1972,11,24,1973
"11379",11/25/72,-1.96513800037,3.34657968,6.45,1972,11,25,1973
"11380",11/26/72,-0.48749060911,3.696116,6.45,1972,11,26,1973
"11381",11/27/72,-0.48749060911,3.696116,0,1972,11,27,1973
"11382",11/28/72,1.36289666463,7.85934324,0,1972,11,28,1973
"11383",11/29/72,2.47446024274,12.36586508,0,1972,11,29,1973
"11384",11/30/72,5.80249490774,10.63066692,0,1972,11,30,1973
"11385",12/01/72,2.47446024274,8.20263784,78.69,1972,12,1,1973
"11386",12/02/72,-2.703961696,3.00328508,43.86,1972,12,2,1973
"11387",12/03/72,-2.33122181352,5.43131416,0,1972,12,3,1973
"11388",12/04/72,2.84054405589,6.46743968,0,1972,12,4,1973
"11389",12/05/72,2.10172036026,6.816976,0,1972,12,5,1973
"11390",12/06/72,2.84054405589,9.937836,0,1972,12,6,1973
"11391",12/07/72,5.06367121211,11.67303416,0,1972,12,7,1973
"11392",12/08/72,5.42975502526,12.01632876,0,1972,12,8,1973
"11393",12/09/72,5.80249490774,12.70915968,0,1972,12,9,1973
"11394",12/10/72,5.80249490774,13.40823232,0,1972,12,10,1973
"11395",12/11/72,6.54131860337,13.40823232,0,1972,12,11,1973
"11396",12/12/72,2.84054405589,7.16651232,0,1972,12,12,1973
"11397",12/13/72,3.21328393837,9.937836,2.58,1972,12,13,1973
"11398",12/14/72,2.84054405589,5.08177784,21.93,1972,12,14,1973
"11399",12/15/72,2.84054405589,7.85934324,0,1972,12,15,1973
"11400",12/16/72,5.80249490774,13.40823232,0,1972,12,16,1973
"11401",12/17/72,5.06367121211,11.67303416,0,1972,12,17,1973
"11402",12/18/72,3.21328393837,10.28737232,0,1972,12,18,1973
"11403",12/19/72,3.21328393837,10.63066692,0,1972,12,19,1973
"11404",12/20/72,4.69093132963,11.32349784,0,1972,12,20,1973
"11405",12/21/72,4.69093132963,11.32349784,0,1972,12,21,1973
"11406",12/22/72,-0.11475072663,7.85934324,39.99,1972,12,22,1973
"11407",12/23/72,0.25133308652,3.34657968,0,1972,12,23,1973
"11408",12/24/72,0.99681285148,4.73848324,1.29,1972,12,24,1973
"11409",12/25/72,2.10172036026,7.16651232,0,1972,12,25,1973
"11410",12/26/72,3.21328393837,7.50980692,0,1972,12,26,1973
"11411",12/27/72,3.21328393837,8.89546876,29.67,1972,12,27,1973
"11412",12/28/72,4.32484751648,7.16651232,9.03,1972,12,28,1973
"11413",12/29/72,5.06367121211,8.20263784,0,1972,12,29,1973
"11414",12/30/72,2.47446024274,8.89546876,0,1972,12,30,1973
"11415",12/31/72,2.47446024274,7.85934324,0,1972,12,31,1973
"11416",01/01/73,-1.22631430474,4.38894692,67.08,1973,1,1,1973
"11417",01/02/73,-4.18160908726,-0.11757492,6.45,1973,1,2,1973
"11418",01/03/73,-4.55434896974,0.575256,0,1973,1,3,1973
"11419",01/04/73,-3.44278539163,2.31045416,16.77,1973,1,4,1973
"11420",01/05/73,-0.85357442226,1.26808692,49.02,1973,1,5,1973
"11421",01/06/73,-0.85357442226,0.22571968,34.83,1973,1,6,1973
"11422",01/07/73,-0.11475072663,3.00328508,107.07,1973,1,7,1973
"11423",01/08/73,2.84054405589,4.38894692,18.06,1973,1,8,1973
"11424",01/09/73,-0.48749060911,4.73848324,0,1973,1,9,1973
"11425",01/10/73,-2.33122181352,4.73848324,0,1973,1,10,1973
"11426",01/11/73,-2.33122181352,6.816976,0,1973,1,11,1973
"11427",01/12/73,1.73563654711,5.77460876,27.09,1973,1,12,1973
"11428",01/13/73,2.47446024274,7.85934324,0,1973,1,13,1973
"11429",01/14/73,2.47446024274,10.98020324,0,1973,1,14,1973
"11430",01/15/73,5.06367121211,11.67303416,0,1973,1,15,1973
"11431",01/16/73,5.80249490774,12.36586508,0,1973,1,16,1973
"11432",01/17/73,4.32484751648,7.50980692,46.44,1973,1,17,1973
"11433",01/18/73,3.952107634,10.63066692,0,1973,1,18,1973
"11434",01/19/73,4.69093132963,9.58829968,9.03,1973,1,19,1973
"11435",01/20/73,3.952107634,7.85934324,1.29,1973,1,20,1973
"11436",01/21/73,-0.48749060911,7.16651232,38.7,1973,1,21,1973
"11437",01/22/73,-1.22631430474,4.04565232,0,1973,1,22,1973
"11438",01/23/73,-0.85357442226,7.85934324,0,1973,1,23,1973
"11439",01/24/73,2.47446024274,8.89546876,0,1973,1,24,1973
"11440",01/25/73,3.21328393837,9.937836,0,1973,1,25,1973
"11441",01/26/73,2.10172036026,8.89546876,0,1973,1,26,1973
"11442",01/27/73,-1.22631430474,4.38894692,3.87,1973,1,27,1973
"11443",01/28/73,0.624072969,8.20263784,0,1973,1,28,1973
"11444",01/29/73,2.10172036026,9.937836,0,1973,1,29,1973
"11445",01/30/73,2.47446024274,9.58829968,0,1973,1,30,1973
"11446",01/31/73,3.21328393837,8.55217416,0,1973,1,31,1973
"11447",02/01/73,2.10172036026,9.58829968,0,1973,2,1,1973
"11448",02/02/73,0.624072969,4.73848324,0,1973,2,2,1973
"11449",02/03/73,2.47446024274,9.937836,0,1973,2,3,1973
"11450",02/04/73,3.57936775152,11.67303416,0,1973,2,4,1973
"11451",02/05/73,1.36289666463,9.58829968,0,1973,2,5,1973
"11452",02/06/73,-1.22631430474,6.46743968,5.16,1973,2,6,1973
"11453",02/07/73,-0.11475072663,5.43131416,0,1973,2,7,1973
"11454",02/08/73,2.47446024274,9.24500508,0,1973,2,8,1973
"11455",02/09/73,2.47446024274,9.937836,0,1973,2,9,1973
"11456",02/10/73,3.21328393837,9.24500508,0,1973,2,10,1973
"11457",02/11/73,2.84054405589,9.58829968,0,1973,2,11,1973
"11458",02/12/73,2.84054405589,9.58829968,0,1973,2,12,1973
"11459",02/13/73,-1.59239811789,6.12414508,16.77,1973,2,13,1973
"11460",02/14/73,-1.96513800037,5.77460876,0,1973,2,14,1973
"11461",02/15/73,0.99681285148,8.55217416,0,1973,2,15,1973
"11462",02/16/73,3.57936775152,10.63066692,0,1973,2,16,1973
"11463",02/17/73,-1.22631430474,6.816976,18.06,1973,2,17,1973
"11464",02/18/73,-1.22631430474,4.73848324,0,1973,2,18,1973
"11465",02/19/73,1.73563654711,7.50980692,2.58,1973,2,19,1973
"11466",02/20/73,-3.44278539163,3.00328508,18.06,1973,2,20,1973
"11467",02/21/73,-1.59239811789,7.16651232,0,1973,2,21,1973
"11468",02/22/73,1.73563654711,8.55217416,0,1973,2,22,1973
"11469",02/23/73,1.73563654711,6.12414508,0,1973,2,23,1973
"11470",02/24/73,2.84054405589,9.58829968,0,1973,2,24,1973
"11471",02/25/73,3.57936775152,11.32349784,0,1973,2,25,1973
"11472",02/26/73,3.57936775152,10.63066692,0,1973,2,26,1973
"11473",02/27/73,3.21328393837,9.24500508,0,1973,2,27,1973
"11474",02/28/73,4.69093132963,8.89546876,0,1973,2,28,1973
"11475",03/01/73,3.57936775152,6.816976,16.77,1973,3,1,1973
"11476",03/02/73,1.73563654711,5.77460876,183.18,1973,3,2,1973
"11477",03/03/73,-0.85357442226,1.96091784,101.91,1973,3,3,1973
"11478",03/04/73,-2.703961696,3.00328508,6.45,1973,3,4,1973
"11479",03/05/73,-2.33122181352,5.08177784,0,1973,3,5,1973
"11480",03/06/73,1.36289666463,5.77460876,0,1973,3,6,1973
"11481",03/07/73,2.47446024274,9.24500508,2.58,1973,3,7,1973
"11482",03/08/73,1.73563654711,4.38894692,7.74,1973,3,8,1973
"11483",03/09/73,-0.11475072663,4.04565232,0,1973,3,9,1973
"11484",03/10/73,0.99681285148,7.50980692,0,1973,3,10,1973
"11485",03/11/73,2.10172036026,8.55217416,0,1973,3,11,1973
"11486",03/12/73,2.84054405589,9.58829968,0,1973,3,12,1973
"11487",03/13/73,3.21328393837,8.89546876,0,1973,3,13,1973
"11488",03/14/73,5.06367121211,12.36586508,0,1973,3,14,1973
"11489",03/15/73,6.16857872089,13.40823232,0,1973,3,15,1973
"11490",03/16/73,6.90740241652,14.10106324,0,1973,3,16,1973
"11491",03/17/73,6.16857872089,10.28737232,0,1973,3,17,1973
"11492",03/18/73,4.32484751648,12.01632876,0,1973,3,18,1973
"11493",03/19/73,3.952107634,9.937836,0,1973,3,19,1973
"11494",03/20/73,4.32484751648,9.58829968,0,1973,3,20,1973
"11495",03/21/73,3.21328393837,9.937836,0,1973,3,21,1973
"11496",03/22/73,2.10172036026,9.58829968,0,1973,3,22,1973
"11497",03/23/73,1.73563654711,9.58829968,0,1973,3,23,1973
"11498",03/24/73,2.47446024274,7.50980692,0,1973,3,24,1973
"11499",03/25/73,4.32484751648,10.98020324,0,1973,3,25,1973
"11500",03/26/73,3.952107634,8.89546876,6.45,1973,3,26,1973
"11501",03/27/73,3.952107634,6.816976,23.22,1973,3,27,1973
"11502",03/28/73,3.57936775152,6.46743968,56.76,1973,3,28,1973
"11503",03/29/73,3.952107634,8.20263784,11.61,1973,3,29,1973
"11504",03/30/73,3.57936775152,11.67303416,20.64,1973,3,30,1973
"11505",03/31/73,0.25133308652,6.12414508,20.64,1973,3,31,1973
"11506",04/01/73,0.624072969,7.50980692,7.74,1973,4,1,1973
"11507",04/02/73,0.624072969,5.08177784,95.46,1973,4,2,1973
